total_weight_gr,Total Diskon,num_product_categories,Ongkos Kirim Dibayar oleh Pembeli,Estimasi Potongan Biaya Pengiriman,Total Pembayaran,Perkiraan Ongkos Kirim,discount_ratio,shipping_ratio,is_cod,has_shipping_discount,order_year,order_month,product_categories,Opsi Pengiriman,Metode Pembayaran,Kota/Kabupaten,Provinsi,net_qty,demand_level,label
1100,0,2,0,34500,58000,34500,0.0,0.5948275862068966,1,1,2025,9,"Piring, Stempel / Alat Kantor",Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. HULU SUNGAI TENGAH,KALIMANTAN SELATAN,2,Medium Demand,1
1000,0,1,0,6500,77000,6500,0.0,0.08441558441558442,1,1,2025,9,Mangkok Sambal / Saus,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA CILEGON,BANTEN,5,High Demand,2
200,0,1,0,3500,15259,3500,0.0,0.22937282915000984,0,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,SeaBank Bayar Instan,KOTA BANDUNG,JAWA BARAT,1,Low Demand,0
100,0,1,0,3500,12145,3500,0.0,0.2881844380403458,0,1,2025,9,Aksesoris Pintu,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA JAKARTA PUSAT,DKI JAKARTA,1,Low Demand,0
2000,0,1,0,8000,22000,8000,0.0,0.36363636363636365,1,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. PACITAN,JAWA TIMUR,2,Medium Demand,1
6000,0,1,0,52500,129900,52500,0.0,0.40415704387990764,0,1,2025,9,Celengan,GrabExpress Instant (Versi Lama),Saldo ShopeePay,KOTA TANGERANG SELATAN,BANTEN,6,High Demand,2
800,0,1,0,20700,33000,20700,0.0,0.6272727272727273,1,1,2025,9,Mangkok Sambal / Saus,SPX Hemat,COD (Bayar di Tempat),KAB. PASAMAN BARAT,SUMATERA BARAT,2,Medium Demand,1
500,0,1,0,5000,17900,5000,0.0,0.27932960893854747,0,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,SeaBank Bayar Instan,KAB. MOJOKERTO,JAWA TIMUR,1,Low Demand,0
2000,0,1,0,6500,22000,6500,0.0,0.29545454545454547,1,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BEKASI,JAWA BARAT,2,Medium Demand,1
400,0,1,0,21000,33000,21000,0.0,0.6363636363636364,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA PADANG,SUMATERA BARAT,2,Medium Demand,1
900,0,1,25500,25000,72500,50500,0.0,0.696551724137931,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BOLAANG MONGONDOW SELATAN,SULAWESI UTARA,3,Medium Demand,1
10000,0,1,0,25000,198080,25000,0.0,0.12621163166397414,0,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,SPayLater,KAB. PURBALINGGA,JAWA TENGAH,1,Low Demand,0
800,0,1,14000,20000,47000,34000,0.0,0.723404255319149,1,1,2025,9,Mangkok Sambal / Saus,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA AMBON,MALUKU,2,Medium Demand,1
500,0,1,0,5000,19000,5000,0.0,0.2631578947368421,1,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. MALANG,JAWA TIMUR,1,Low Demand,0
500,0,1,0,14900,18900,14900,0.0,0.7883597883597884,1,1,2025,9,Celengan,SPX Standard,COD (Bayar di Tempat),KAB. BUNGO,JAMBI,1,Low Demand,0
3000,0,1,3500,10000,34500,13500,0.0,0.391304347826087,0,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,SeaBank Bayar Instan,KAB. TANGERANG,BANTEN,3,Medium Demand,1
100,0,1,0,15500,12000,15500,0.0,1.2916666666666667,1,1,2025,9,Aksesoris Pintu,SPX Hemat,COD (Bayar di Tempat),KAB. MERANGIN,JAMBI,1,Low Demand,0
2000,0,1,0,5000,42500,5000,0.0,0.11764705882352941,0,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,Online Payment,KAB. LAMONGAN,JAWA TIMUR,2,Medium Demand,1
200,0,1,0,3500,17500,3500,0.0,0.2,0,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,Online Payment,KAB. BOGOR,JAWA BARAT,1,Low Demand,0
10000,0,1,0,61000,208900,61000,0.0,0.2920057443752992,0,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,Online Payment,KOTA BANDAR LAMPUNG,LAMPUNG,1,Low Demand,0
80,0,1,6500,0,15000,6500,0.0,0.43333333333333335,1,0,2025,9,Aksesoris Pintu,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KOTA TANGERANG,BANTEN,1,Low Demand,0
2000,0,2,0,20000,34400,20000,0.0,0.5813953488372093,0,1,2025,9,"Celengan, Piring",Hemat Kargo-SPX Hemat,Online Payment,KOTA JAMBI,JAMBI,2,Medium Demand,1
200,0,1,0,5000,17500,5000,0.0,0.2857142857142857,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. TULUNGAGUNG,JAWA TIMUR,1,Low Demand,0
300,0,1,0,5000,19000,5000,0.0,0.2631578947368421,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. PASURUAN,JAWA TIMUR,1,Low Demand,0
100,0,1,0,5000,12500,5000,0.0,0.4,1,1,2025,9,Aksesoris Pintu,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BANYUMAS,JAWA TENGAH,1,Low Demand,0
1000,0,2,0,5000,31000,5000,0.0,0.16129032258064516,1,1,2025,9,"Botol / Gelas / Mug, Mangkok Sambal / Saus",Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BREBES,JAWA TENGAH,4,High Demand,2
80,0,1,0,5000,8900,5000,0.0,0.5617977528089888,0,1,2025,9,Aksesoris Pintu,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. BREBES,JAWA TENGAH,1,Low Demand,0
5000,0,1,3500,10000,55500,13500,0.0,0.24324324324324326,1,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. PURWAKARTA,JAWA BARAT,5,High Demand,2
2000,0,1,0,6500,20084,6500,0.0,0.3236407090221072,1,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. KARAWANG,JAWA BARAT,2,Medium Demand,1
220,0,1,0,14700,14500,14700,0.0,1.013793103448276,1,1,2025,9,Aksesoris Pintu,SPX Hemat,COD (Bayar di Tempat),KAB. LAMPUNG TENGAH,LAMPUNG,2,Medium Demand,1
200,0,1,0,3500,17000,3500,0.0,0.20588235294117646,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BOGOR,JAWA BARAT,1,Low Demand,0
200,0,1,0,5000,10000,5000,0.0,0.5,1,1,2025,9,Botol / Gelas / Mug,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. GROBOGAN,JAWA TENGAH,1,Low Demand,0
700,0,1,0,17500,123228,17500,0.0,0.14201317882299477,0,1,2025,9,Seal / Baut / Roof,Same Day-SPX Sameday,Kartu Kredit/Debit,KAB. TANGERANG,BANTEN,7,High Demand,2
2000,0,1,0,8000,22000,8000,0.0,0.36363636363636365,1,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. TUBAN,JAWA TIMUR,2,Medium Demand,1
3000,0,1,3500,10000,35500,13500,0.0,0.38028169014084506,1,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BANDUNG BARAT,JAWA BARAT,3,Medium Demand,1
2000,0,1,0,6500,22000,6500,0.0,0.29545454545454547,0,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,SPayLater,KAB. BANDUNG,JAWA BARAT,2,Medium Demand,1
200,0,1,0,3500,17500,3500,0.0,0.2,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BANDUNG,JAWA BARAT,1,Low Demand,0
100,0,1,0,3500,12500,3500,0.0,0.28,0,1,2025,9,Aksesoris Pintu,Hemat Kargo-SPX Hemat,Online Payment,KAB. BEKASI,JAWA BARAT,1,Low Demand,0
2000,0,1,0,6500,21086,6500,0.0,0.3082614056720099,1,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA SUKABUMI,JAWA BARAT,2,Medium Demand,1
7000,0,2,3500,10000,44025,13500,0.0,0.30664395229982966,0,1,2025,9,"Keranjang, Nampan / Tray",Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA TANGERANG SELATAN,BANTEN,2,Medium Demand,1
500,0,1,3000,20000,22500,23000,0.0,1.0222222222222221,0,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,Online Payment,KOTA MEDAN,SUMATERA UTARA,1,Low Demand,0
200,0,1,0,3500,17500,3500,0.0,0.2,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. CIAMIS,JAWA BARAT,1,Low Demand,0
350,0,1,0,5000,22000,5000,0.0,0.22727272727272727,1,1,2025,9,Peralatan Makan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. PEMALANG,JAWA TENGAH,1,Low Demand,0
200,0,1,0,5000,17500,5000,0.0,0.2857142857142857,0,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,Online Payment,KOTA SURABAYA,JAWA TIMUR,1,Low Demand,0
80,0,1,0,6500,8500,6500,0.0,0.7647058823529411,1,1,2025,9,Aksesoris Pintu,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. BEKASI,JAWA BARAT,1,Low Demand,0
2000,0,1,0,6500,22000,6500,0.0,0.29545454545454547,1,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SUKABUMI,JAWA BARAT,2,Medium Demand,1
2000,0,1,0,6500,21000,6500,0.0,0.30952380952380953,1,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BANDUNG BARAT,JAWA BARAT,2,Medium Demand,1
400,0,1,0,5000,33000,5000,0.0,0.15151515151515152,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SAMPANG,JAWA TIMUR,2,Medium Demand,1
500,0,1,0,3500,19400,3500,0.0,0.18041237113402062,0,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,Online Payment,KOTA JAKARTA BARAT,DKI JAKARTA,1,Low Demand,0
500,0,1,0,3500,18545,3500,0.0,0.18873011593421407,0,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA JAKARTA BARAT,DKI JAKARTA,1,Low Demand,0
400,0,1,0,47400,33000,47400,0.0,1.4363636363636363,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. LINGGA,KEPULAUAN RIAU,2,Medium Demand,1
2000,0,1,0,8000,22000,8000,0.0,0.36363636363636365,1,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. MADIUN,JAWA TIMUR,2,Medium Demand,1
400,0,1,0,3500,32500,3500,0.0,0.1076923076923077,0,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,Online Payment,KAB. BANDUNG,JAWA BARAT,2,Medium Demand,1
200,0,1,4400,15000,21400,19400,0.0,0.9065420560747663,1,1,2025,9,Mangkok Sambal / Saus,SPX Hemat,COD (Bayar di Tempat),KAB. DHARMASRAYA,SUMATERA BARAT,1,Low Demand,0
80,0,1,0,5000,9500,5000,0.0,0.5263157894736842,0,1,2025,9,Aksesoris Pintu,Hemat Kargo-SPX Hemat,Online Payment,KAB. SLEMAN,DI YOGYAKARTA,1,Low Demand,0
2000,0,1,0,3500,35800,3500,0.0,0.09776536312849161,1,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA TANGERANG SELATAN,BANTEN,2,Medium Demand,1
500,0,1,0,5000,18638,5000,0.0,0.26826912758879706,1,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BOJONEGORO,JAWA TIMUR,1,Low Demand,0
2000,0,1,0,8000,22000,8000,0.0,0.36363636363636365,1,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. PACITAN,JAWA TIMUR,2,Medium Demand,1
1200,0,3,0,3500,36653,3500,0.0,0.09549013723296865,0,1,2025,9,"Aksesoris Pintu, Pisau / Alat Potong, Plastik / Wadah Plastik",Hemat Kargo-SPX Hemat,Online Payment,KAB. TANGERANG,BANTEN,3,Medium Demand,1
400,0,1,0,3500,33000,3500,0.0,0.10606060606060606,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SUBANG,JAWA BARAT,2,Medium Demand,1
5000,0,1,3500,10000,55500,13500,0.0,0.24324324324324326,0,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,SPayLater,KOTA TANGERANG SELATAN,BANTEN,5,High Demand,2
3000,0,1,3500,10000,33902,13500,0.0,0.39820659548109255,0,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,SPayLater,KAB. BOGOR,JAWA BARAT,3,Medium Demand,1
1000,0,1,17500,0,118300,17500,0.0,0.14792899408284024,0,0,2025,9,Lunch Box / Rantang,Same Day-SPX Sameday,SPayLater,KAB. TANGERANG,BANTEN,1,Low Demand,0
2000,0,1,20985,0,59885,20985,0.0,0.3504216414795024,0,0,2025,9,Celengan,SPX Sameday,Online Payment,KAB. TANGERANG,BANTEN,2,Medium Demand,1
500,0,1,0,5000,18900,5000,0.0,0.26455026455026454,1,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BOYOLALI,JAWA TENGAH,1,Low Demand,0
3000,0,1,3500,10000,36000,13500,0.0,0.375,0,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,Online Payment,KOTA TANGERANG,BANTEN,3,Medium Demand,1
9000,0,1,15000,10000,77000,25000,0.0,0.3246753246753247,1,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BANYUWANGI,JAWA TIMUR,3,Medium Demand,1
100,0,1,0,3500,12000,3500,0.0,0.2916666666666667,0,1,2025,9,Aksesoris Pintu,Hemat Kargo-SPX Hemat,SPayLater,KOTA TANGERANG SELATAN,BANTEN,1,Low Demand,0
1000,0,1,0,3500,36500,3500,0.0,0.0958904109589041,0,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,Online Payment,KOTA JAKARTA BARAT,DKI JAKARTA,2,Medium Demand,1
3000,0,1,3500,10000,36500,13500,0.0,0.3698630136986301,1,1,2025,9,Tempat Nasi,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. TANGERANG,BANTEN,1,Low Demand,0
2000,0,1,0,6500,22000,6500,0.0,0.29545454545454547,1,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SERANG,BANTEN,2,Medium Demand,1
500,0,1,0,3500,17900,3500,0.0,0.19553072625698323,0,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,SeaBank Bayar Instan,KAB. SUKABUMI,JAWA BARAT,1,Low Demand,0
80,0,1,0,3500,9000,3500,0.0,0.3888888888888889,1,1,2025,9,Aksesoris Pintu,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. KARAWANG,JAWA BARAT,1,Low Demand,0
1400,0,1,0,46000,57625,46000,0.0,0.7982646420824295,1,1,2025,9,Rak / Rak Serbaguna,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA DENPASAR,BALI,1,Low Demand,0
1000,0,1,0,3500,35700,3500,0.0,0.09803921568627451,0,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. BEKASI,JAWA BARAT,2,Medium Demand,1
500,0,1,3500,0,18823,3500,0.0,0.1859427296392711,0,0,2025,9,Celengan,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA JAKARTA BARAT,DKI JAKARTA,1,Low Demand,0
1000,0,1,0,54000,173500,54000,0.0,0.3112391930835735,1,1,2025,9,Seal / Baut / Roof,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. REJANG LEBONG,BENGKULU,1,Low Demand,0
300,0,1,0,19600,17000,19600,0.0,1.1529411764705881,1,1,2025,9,Mangkok Sambal / Saus,SPX Hemat,COD (Bayar di Tempat),KAB. BULELENG,BALI,1,Low Demand,0
2400,0,2,0,3500,40000,3500,0.0,0.0875,1,1,2025,9,"Aksesoris Pintu, Gantungan Baju / Hanger",Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SUKABUMI,JAWA BARAT,4,High Demand,2
80,0,1,0,5000,9000,5000,0.0,0.5555555555555556,1,1,2025,9,Aksesoris Pintu,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. WONOSOBO,JAWA TENGAH,1,Low Demand,0
200,0,1,0,3500,17000,3500,0.0,0.20588235294117646,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. TANGERANG,BANTEN,1,Low Demand,0
500,0,1,0,5000,18000,5000,0.0,0.2777777777777778,1,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA PASURUAN,JAWA TIMUR,1,Low Demand,0
80,0,1,0,3500,9000,3500,0.0,0.3888888888888889,1,1,2025,9,Aksesoris Pintu,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SUMEDANG,JAWA BARAT,1,Low Demand,0
500,0,1,0,3500,18845,3500,0.0,0.1857256566728575,1,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. KARAWANG,JAWA BARAT,1,Low Demand,0
100,0,1,0,3500,10516,3500,0.0,0.33282616964625333,0,1,2025,9,Aksesoris Pintu,Hemat Kargo-SPX Hemat,SPayLater,KAB. BEKASI,JAWA BARAT,1,Low Demand,0
500,0,1,0,3500,18000,3500,0.0,0.19444444444444445,0,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,SeaBank Bayar Instan,KAB. SUKABUMI,JAWA BARAT,1,Low Demand,0
800,0,2,0,5000,27500,5000,0.0,0.18181818181818182,1,1,2025,9,"Mangkok Sambal / Saus, Peralatan Makan",Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. TEGAL,JAWA TENGAH,2,Medium Demand,1
500,0,1,0,3500,19000,3500,0.0,0.18421052631578946,1,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA DEPOK,JAWA BARAT,1,Low Demand,0
500,0,1,0,3500,19000,3500,0.0,0.18421052631578946,0,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,Online Payment,KAB. TANGERANG,BANTEN,1,Low Demand,0
160,0,1,0,5000,16000,5000,0.0,0.3125,1,1,2025,9,Aksesoris Pintu,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. GROBOGAN,JAWA TENGAH,2,Medium Demand,1
80,0,1,0,14700,8500,14700,0.0,1.7294117647058824,1,1,2025,9,Aksesoris Pintu,SPX Hemat,COD (Bayar di Tempat),KAB. LAMPUNG SELATAN,LAMPUNG,1,Low Demand,0
500,0,1,0,3500,18900,3500,0.0,0.18518518518518517,1,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA BEKASI,JAWA BARAT,1,Low Demand,0
200,0,1,0,3500,21525,3500,0.0,0.16260162601626016,0,1,2025,9,Aksesoris Pintu,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. PURWAKARTA,JAWA BARAT,2,Medium Demand,1
500,0,1,0,3500,18900,3500,0.0,0.18518518518518517,1,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. KARAWANG,JAWA BARAT,1,Low Demand,0
31200,14400,1,28500,30000,198931,58500,0.07238690802338499,0.29407181384500153,1,1,2025,9,Nampan / Tray,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA TANGERANG SELATAN,BANTEN,18,High Demand,2
600,0,1,0,3500,32000,3500,0.0,0.109375,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA TANGERANG SELATAN,BANTEN,2,Medium Demand,1
500,0,1,0,20000,8450,20000,0.0,2.366863905325444,1,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. LAMPUNG SELATAN,LAMPUNG,1,Low Demand,0
500,0,1,0,3500,18900,3500,0.0,0.18518518518518517,0,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,SPayLater,KAB. TANGERANG,BANTEN,1,Low Demand,0
1000,0,1,0,40100,79500,40100,0.0,0.5044025157232704,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA PAYAKUMBUH,SUMATERA BARAT,5,High Demand,2
100,0,1,0,5000,12025,5000,0.0,0.4158004158004158,0,1,2025,9,Aksesoris Pintu,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. SRAGEN,JAWA TENGAH,1,Low Demand,0
500,0,1,0,3500,22500,3500,0.0,0.15555555555555556,0,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,Online Payment,KOTA JAKARTA SELATAN,DKI JAKARTA,1,Low Demand,0
500,0,1,0,3500,22000,3500,0.0,0.1590909090909091,1,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA JAKARTA BARAT,DKI JAKARTA,1,Low Demand,0
500,0,1,0,3500,19400,3500,0.0,0.18041237113402062,0,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,Online Payment,KOTA TANGERANG,BANTEN,1,Low Demand,0
1200,0,1,0,34100,56000,34100,0.0,0.6089285714285714,1,1,2025,9,Botol / Gelas / Mug,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BENGKAYANG,KALIMANTAN BARAT,12,High Demand,2
2100,0,2,10000,15000,46825,25000,0.0,0.5339028296849974,0,1,2025,9,"Celengan, Other",Instant (Versi Lama)-SPX Instant (Versi Lama),Saldo ShopeePay,KOTA TANGERANG,BANTEN,3,Medium Demand,1
500,0,1,0,6700,14520,6700,0.0,0.46143250688705234,0,1,2025,9,Celengan,SPX Standard,SeaBank Bayar Instan,KAB. BANDUNG,JAWA BARAT,1,Low Demand,0
400,0,1,3500,0,33584,3500,0.0,0.10421629347308242,0,0,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KOTA JAKARTA SELATAN,DKI JAKARTA,2,Medium Demand,1
800,0,1,0,5000,29000,5000,0.0,0.1724137931034483,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BATANG,JAWA TENGAH,2,Medium Demand,1
400,0,1,12500,25000,44500,37500,0.0,0.8426966292134831,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA KENDARI,SULAWESI TENGGARA,2,Medium Demand,1
4200,0,2,0,6500,32502,6500,0.0,0.19998769306504216,0,1,2025,9,"Nampan / Tray, Other",Hemat Kargo-SPX Hemat,SPayLater,KAB. SUBANG,JAWA BARAT,3,Medium Demand,1
1000,0,1,0,34500,33123,34500,0.0,1.041572321347704,0,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,Saldo ShopeePay,KAB. OGAN KOMERING ULU,SUMATERA SELATAN,2,Medium Demand,1
200,0,1,0,3500,17000,3500,0.0,0.20588235294117646,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA TANGERANG SELATAN,BANTEN,1,Low Demand,0
500,0,1,0,8000,15600,8000,0.0,0.5128205128205128,1,1,2025,9,Celengan,Reguler (Cashless)-SPX Standard,COD (Bayar di Tempat),KAB. JEPARA,JAWA TENGAH,1,Low Demand,0
200,0,1,3000,20000,20500,23000,0.0,1.1219512195121952,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA MEDAN,SUMATERA UTARA,1,Low Demand,0
500,0,1,0,5000,19400,5000,0.0,0.25773195876288657,0,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,Online Payment,KAB. MALANG,JAWA TIMUR,1,Low Demand,0
4000,0,1,10400,50000,51400,60400,0.0,1.1750972762645915,1,1,2025,9,Nampan / Tray,SPX Hemat,COD (Bayar di Tempat),KAB. TANJUNG JABUNG BARAT,JAMBI,4,High Demand,2
80,0,1,0,3500,9000,3500,0.0,0.3888888888888889,1,1,2025,9,Aksesoris Pintu,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA TASIKMALAYA,JAWA BARAT,1,Low Demand,0
500,0,1,0,13700,18900,13700,0.0,0.7248677248677249,1,1,2025,9,Celengan,SPX Hemat,COD (Bayar di Tempat),KAB. MUSI BANYUASIN,SUMATERA SELATAN,1,Low Demand,0
1000,0,1,0,5000,35800,5000,0.0,0.13966480446927373,1,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BLORA,JAWA TENGAH,2,Medium Demand,1
500,0,1,0,3500,17000,3500,0.0,0.20588235294117646,1,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. BANDUNG,JAWA BARAT,1,Low Demand,0
100,0,1,0,6500,10400,6500,0.0,0.625,0,1,2025,9,Aksesoris Pintu,Reguler (Cashless)-JNE Reguler,Saldo ShopeePay,KOTA JAKARTA UTARA,DKI JAKARTA,1,Low Demand,0
200,0,1,0,5000,17500,5000,0.0,0.2857142857142857,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. GROBOGAN,JAWA TENGAH,1,Low Demand,0
500,0,1,0,5000,18900,5000,0.0,0.26455026455026454,1,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SLEMAN,DI YOGYAKARTA,1,Low Demand,0
500,0,1,0,3500,18000,3500,0.0,0.19444444444444445,0,1,2025,9,Celengan,Hemat Kargo-SPX Hemat,SeaBank Bayar Instan,KAB. INDRAMAYU,JAWA BARAT,1,Low Demand,0
600,0,1,0,34500,31000,34500,0.0,1.1129032258064515,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. LAMPUNG UTARA,LAMPUNG,2,Medium Demand,1
200,0,1,22500,15000,39000,37500,0.0,0.9615384615384616,1,1,2025,9,Mangkok Sambal / Saus,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KOTA KENDARI,SULAWESI TENGGARA,1,Low Demand,0
250,0,1,0,5000,14500,5000,0.0,0.3448275862068966,1,1,2025,9,Lunch Box / Rantang,Hemat Kargo-SPX Hemat,COD (Bayar di Tempat),KAB. SUKOHARJO,JAWA TENGAH,1,Low Demand,0
